house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
101319,1254.0,2.0,2.0,8.1,23.0,17.3,1022.0,0.0,0.0,23.0,24058010.0
101864,513.0,3.0,2.0,6.5,13.0,15.8,810.0,0.0,0.0,13.0,8337599.0
102344,1308.0,3.0,2.0,8.2,37.0,9.3,3385.0,0.0,0.0,10.0,25823878.0
102450,1201.0,3.0,2.0,7.7,27.0,17.5,3251.0,0.0,0.0,12.0,19667209.0
102137,1716.0,4.0,4.0,4.9,11.0,9.3,3928.0,1.0,0.0,2.0,27620508.0
103775,499.0,1.0,1.0,4.1,2.0,26.6,800.0,,0.0,0.0,5286145.0
101773,1245.0,3.0,3.0,3.9,7.0,25.4,2072.0,0.0,0.0,0.0,14006809.0
100212,2388.0,5.0,,6.7,26.0,22.5,7297.0,1.0,,19.0,38254553.0
100132,1695.0,3.0,1.0,1.7,21.0,23.5,4812.0,0.0,0.0,,13982334.0
103959,2376.0,6.0,,5.2,43.0,12.2,5806.0,1.0,0.0,8.0,33465749.0
100078,1456.0,2.0,,8.5,22.0,8.4,,1.0,0.0,6.0,28889145.0
102899,1463.0,3.0,2.0,2.7,7.0,13.2,4753.0,1.0,0.0,0.0,15065358.0
102053,1222.0,,4.0,8.5,15.0,11.2,2331.0,1.0,1.0,15.0,25711754.0
100725,1761.0,4.0,3.0,8.3,46.0,17.3,2877.0,1.0,0.0,2.0,32023122.0
101315,1657.0,5.0,4.0,3.6,19.0,31.8,2759.0,1.0,0.0,4.0,17933543.0
103508,1610.0,4.0,2.0,5.1,16.0,17.5,2246.0,0.0,0.0,4.0,19235867.0
101852,2804.0,7.0,5.0,6.6,20.0,13.6,4600.0,1.0,1.0,1.0,53218064.0
102318,1249.0,3.0,3.0,6.9,15.0,12.9,2042.0,1.0,0.0,1.0,22737832.0
103520,450.0,1.0,1.0,4.8,19.0,14.9,1625.0,0.0,0.0,2.0,4637729.0
103819,1392.0,5.0,4.0,8.0,80.0,6.0,2952.0,1.0,1.0,0.0,22396380.0
101373,758.0,1.0,1.0,2.7,18.0,29.2,1952.0,1.0,0.0,8.0,5243788.0
101856,1214.0,4.0,2.0,9.1,35.0,4.3,1129.0,0.0,0.0,2.0,24939120.0
102966,1482.0,3.0,3.0,5.8,13.0,16.6,3184.0,1.0,0.0,4.0,19988647.0
101320,1528.0,2.0,1.0,4.3,15.0,25.9,3635.0,0.0,0.0,15.0,16541200.0
102561,991.0,3.0,1.0,6.3,8.0,11.1,2581.0,0.0,0.0,8.0,16079159.0
103787,1856.0,,3.0,6.6,12.0,14.5,5707.0,0.0,1.0,1.0,28380494.0
103762,1643.0,5.0,4.0,5.7,8.0,20.4,3678.0,,0.0,4.0,25831150.0
103332,645.0,2.0,4.0,8.5,30.0,10.3,1459.0,0.0,0.0,30.0,12819927.0
100376,1151.0,2.0,1.0,4.8,26.0,15.1,3700.0,0.0,0.0,5.0,13805428.0
101909,874.0,2.0,2.0,,41.0,13.2,1478.0,1.0,0.0,34.0,9545719.0
100334,1210.0,2.0,1.0,7.1,5.0,,2653.0,0.0,1.0,0.0,26316210.0
103455,450.0,2.0,1.0,4.7,32.0,24.9,800.0,0.0,0.0,14.0,3301034.0
103531,2623.0,7.0,4.0,5.9,7.0,12.0,5098.0,1.0,0.0,0.0,36517025.0
102366,2647.0,6.0,5.0,5.7,21.0,14.5,,1.0,0.0,1.0,33132480.0
101605,1336.0,4.0,4.0,2.4,4.0,24.1,3730.0,1.0,0.0,0.0,11278624.0
101119,1781.0,4.0,3.0,6.6,23.0,13.9,4425.0,1.0,0.0,16.0,28344816.0
102592,1353.0,3.0,3.0,,12.0,16.1,2782.0,1.0,0.0,12.0,27793786.0
101944,1427.0,4.0,2.0,6.4,14.0,11.1,3555.0,0.0,0.0,1.0,23430965.0
102959,,5.0,3.0,4.5,4.0,17.5,8126.0,0.0,0.0,0.0,29640681.0
103469,1355.0,3.0,3.0,2.8,34.0,20.0,3314.0,1.0,0.0,4.0,11967791.0
100556,1382.0,3.0,3.0,8.4,23.0,14.3,3280.0,1.0,0.0,1.0,25305000.0
103485,993.0,3.0,2.0,4.3,9.0,24.8,1227.0,1.0,0.0,9.0,13654332.0
102377,1416.0,3.0,1.0,5.0,,28.3,3784.0,1.0,0.0,8.0,18338761.0
104069,877.0,1.0,2.0,5.4,31.0,20.0,1914.0,0.0,0.0,6.0,10715391.0
101343,1934.0,5.0,3.0,7.8,21.0,16.4,,1.0,0.0,2.0,35594526.0
100321,1713.0,3.0,2.0,7.3,9.0,13.3,5118.0,0.0,0.0,9.0,30002690.0
101620,2396.0,5.0,,7.6,15.0,17.8,7763.0,1.0,0.0,3.0,40636206.0
103751,1269.0,,1.0,3.4,43.0,30.3,2749.0,0.0,0.0,9.0,9543441.0
102061,2203.0,6.0,3.0,4.8,,26.2,6738.0,0.0,0.0,0.0,27387384.0
102946,904.0,2.0,1.0,1.1,29.0,24.1,2155.0,0.0,0.0,16.0,2886773.0
102220,1489.0,3.0,1.0,3.6,4.0,24.1,3303.0,0.0,0.0,0.0,14243476.0
101674,,2.0,2.0,4.3,,18.1,2403.0,0.0,0.0,11.0,11070536.0
101943,1825.0,4.0,3.0,6.0,20.0,8.9,3855.0,1.0,0.0,12.0,
100261,1047.0,3.0,,7.3,20.0,9.8,1627.0,1.0,0.0,7.0,19151893.0
103606,1136.0,,2.0,6.3,21.0,12.3,2161.0,1.0,1.0,4.0,16491043.0
102040,500.0,1.0,1.0,6.9,6.0,26.7,800.0,1.0,1.0,0.0,9012758.0
100690,1939.0,5.0,3.0,3.4,52.0,29.6,3367.0,1.0,0.0,1.0,18200038.0
100902,1394.0,3.0,3.0,6.3,7.0,9.6,3392.0,1.0,0.0,0.0,26307164.0
102307,2044.0,6.0,4.0,4.5,55.0,19.3,1960.0,0.0,,7.0,19889812.0
102027,2820.0,5.0,4.0,6.9,19.0,4.8,3180.0,0.0,0.0,0.0,43027727.0
102893,2149.0,4.0,4.0,8.4,,1.0,5496.0,1.0,1.0,0.0,38239667.0
100139,2179.0,3.0,3.0,8.3,4.0,8.3,4399.0,0.0,,0.0,37846975.0
101918,1246.0,2.0,1.0,4.8,14.0,24.8,3151.0,1.0,0.0,3.0,15750444.0
101829,1586.0,2.0,1.0,4.4,23.0,22.2,2367.0,1.0,0.0,8.0,18511873.0
101574,768.0,1.0,2.0,6.4,26.0,4.8,1609.0,0.0,0.0,1.0,11977575.0
100320,1565.0,3.0,2.0,6.1,11.0,21.7,3965.0,,0.0,6.0,23744352.0
100654,,2.0,2.0,4.1,18.0,29.5,2310.0,1.0,0.0,5.0,8164446.0
102138,2657.0,6.0,3.0,6.0,30.0,,,0.0,0.0,12.0,
103555,454.0,1.0,1.0,8.3,26.0,14.9,895.0,0.0,0.0,7.0,7757131.0
100559,1906.0,4.0,4.0,6.0,10.0,3.6,,1.0,0.0,,30896513.0
102188,1477.0,2.0,2.0,,23.0,2.6,,1.0,0.0,23.0,26399794.0
100113,1689.0,,3.0,3.7,30.0,14.5,5329.0,0.0,0.0,3.0,19706260.0
100532,570.0,1.0,1.0,4.5,34.0,17.0,800.0,0.0,0.0,6.0,5143511.0
100225,1343.0,2.0,3.0,7.3,9.0,15.1,3096.0,1.0,0.0,7.0,24639351.0
100724,2133.0,6.0,4.0,4.5,42.0,19.1,5383.0,1.0,0.0,6.0,22462319.0
103723,585.0,1.0,1.0,8.0,49.0,9.7,1882.0,0.0,0.0,5.0,8098482.0
102884,1947.0,4.0,3.0,7.1,7.0,15.0,5366.0,0.0,0.0,0.0,32111272.0
103963,1682.0,4.0,3.0,3.2,26.0,,2853.0,1.0,0.0,20.0,13829898.0
101434,1271.0,3.0,2.0,7.5,40.0,19.9,2968.0,1.0,0.0,7.0,21398644.0
102374,1976.0,4.0,4.0,5.6,39.0,18.5,2697.0,1.0,0.0,12.0,27199269.0
103570,2238.0,6.0,2.0,6.4,23.0,20.3,5864.0,1.0,0.0,23.0,34278961.0
103680,1596.0,4.0,4.0,7.3,,13.6,,1.0,0.0,2.0,26116612.0
101459,2488.0,7.0,5.0,5.8,,14.7,4217.0,1.0,0.0,3.0,29406506.0
103098,2029.0,4.0,3.0,1.7,12.0,23.5,4946.0,1.0,0.0,12.0,
101416,2253.0,3.0,3.0,1.3,33.0,27.2,2455.0,0.0,0.0,1.0,12166629.0
102763,2232.0,5.0,2.0,5.1,12.0,20.9,5440.0,1.0,0.0,2.0,27550695.0
100847,1838.0,2.0,2.0,4.8,24.0,24.4,4962.0,1.0,0.0,12.0,21825564.0
100194,840.0,1.0,1.0,6.1,44.0,7.5,1342.0,0.0,0.0,10.0,9892532.0
101465,1273.0,2.0,2.0,5.7,12.0,17.7,3052.0,1.0,0.0,4.0,18485642.0
102622,2163.0,6.0,3.0,4.9,22.0,6.9,5639.0,1.0,0.0,2.0,22954881.0
100947,658.0,1.0,1.0,1.0,23.0,29.9,1711.0,,0.0,18.0,1835460.0
102022,1830.0,4.0,3.0,9.0,23.0,9.0,4411.0,1.0,0.0,9.0,37069985.0
102552,450.0,1.0,2.0,6.7,49.0,29.4,1233.0,0.0,,1.0,4509903.0
101630,2204.0,6.0,4.0,7.4,24.0,1.0,4455.0,1.0,0.0,,46978895.0
102929,2676.0,6.0,4.0,5.2,14.0,15.4,800.0,1.0,1.0,8.0,
100118,890.0,3.0,3.0,5.8,45.0,19.2,2111.0,0.0,0.0,13.0,10333311.0
100646,1473.0,4.0,2.0,1.0,50.0,32.0,2156.0,0.0,0.0,17.0,5880952.0
101871,931.0,3.0,2.0,6.0,13.0,16.3,1305.0,1.0,1.0,2.0,14394335.0
100004,2640.0,5.0,3.0,7.7,12.0,7.9,3614.0,1.0,,4.0,47712959.0
100075,450.0,1.0,2.0,5.6,26.0,24.0,954.0,1.0,0.0,9.0,5463440.0
101756,2543.0,6.0,5.0,8.2,12.0,21.1,5061.0,1.0,1.0,,48275689.0
100468,2142.0,6.0,4.0,8.2,23.0,9.4,5119.0,1.0,1.0,1.0,43243525.0
100006,1498.0,,1.0,7.4,9.0,13.3,2050.0,0.0,0.0,9.0,26448337.0
101247,1672.0,3.0,3.0,6.1,55.0,15.7,,1.0,0.0,9.0,23362189.0
100920,1776.0,5.0,3.0,7.4,,21.6,2899.0,1.0,0.0,6.0,25632341.0
102596,450.0,2.0,2.0,6.3,10.0,19.5,808.0,0.0,0.0,1.0,7048472.0
100229,1185.0,3.0,3.0,4.8,,19.6,3547.0,1.0,0.0,9.0,15188570.0
101064,519.0,1.0,1.0,7.6,12.0,11.6,1066.0,0.0,0.0,1.0,8387428.0
102591,2454.0,5.0,4.0,2.5,7.0,21.3,7756.0,1.0,,,21777682.0
100243,1978.0,5.0,4.0,6.3,24.0,12.4,5422.0,1.0,0.0,0.0,34948721.0
102947,1705.0,4.0,3.0,7.1,9.0,1.4,2135.0,1.0,0.0,9.0,27655731.0
103495,1982.0,5.0,3.0,1.9,31.0,34.7,3557.0,1.0,0.0,6.0,12457242.0
101161,450.0,1.0,1.0,1.9,,17.5,964.0,1.0,0.0,,1563957.0
103575,824.0,2.0,1.0,,27.0,16.0,1777.0,1.0,0.0,1.0,11954790.0
103873,937.0,2.0,2.0,5.4,29.0,18.5,2698.0,1.0,,10.0,13898106.0
104039,1636.0,5.0,4.0,2.7,25.0,28.0,3102.0,1.0,0.0,11.0,11247078.0
102891,1742.0,3.0,3.0,6.3,34.0,11.4,2530.0,1.0,1.0,11.0,28810778.0
102564,1816.0,5.0,4.0,5.1,24.0,24.3,2584.0,0.0,1.0,2.0,22702220.0
102672,2028.0,5.0,2.0,5.5,34.0,10.1,6122.0,1.0,0.0,19.0,
101527,2875.0,5.0,3.0,7.5,16.0,1.0,5017.0,1.0,0.0,5.0,52224646.0
101606,1030.0,2.0,1.0,9.1,8.0,13.4,2121.0,0.0,1.0,3.0,22572716.0
101744,2405.0,4.0,2.0,6.6,11.0,10.1,3645.0,1.0,1.0,,36890986.0
102325,1646.0,,4.0,8.4,35.0,6.2,2914.0,1.0,0.0,35.0,34644325.0
102710,2666.0,,3.0,6.6,12.0,14.3,6258.0,1.0,0.0,2.0,44016528.0
103567,1799.0,6.0,4.0,5.0,16.0,20.5,5269.0,1.0,0.0,14.0,22502134.0
103923,1425.0,4.0,2.0,3.5,3.0,22.9,2445.0,1.0,0.0,0.0,16598055.0
101990,1931.0,,4.0,4.4,16.0,18.2,,0.0,0.0,16.0,24460894.0
103601,1114.0,2.0,3.0,2.5,12.0,30.5,2378.0,0.0,0.0,8.0,8371076.0
102363,660.0,1.0,1.0,4.7,11.0,18.5,1373.0,1.0,0.0,11.0,
101976,1397.0,3.0,3.0,8.6,38.0,14.6,2456.0,0.0,0.0,27.0,27823936.0
101762,2132.0,,4.0,5.3,,13.9,5024.0,1.0,0.0,8.0,28645777.0
101306,1066.0,3.0,2.0,9.5,28.0,6.2,1758.0,0.0,0.0,4.0,25241011.0
102740,2205.0,4.0,3.0,8.0,28.0,16.0,,1.0,1.0,0.0,46659113.0
101542,2802.0,5.0,5.0,7.7,7.0,12.5,4221.0,1.0,0.0,0.0,53499858.0
104082,1196.0,4.0,3.0,8.6,13.0,1.0,3434.0,1.0,0.0,3.0,28186758.0
102473,1139.0,3.0,3.0,3.4,7.0,28.8,2067.0,1.0,0.0,0.0,11410885.0
102643,1099.0,4.0,3.0,7.3,31.0,14.2,1990.0,1.0,0.0,31.0,17885171.0
102796,1099.0,2.0,2.0,6.0,18.0,10.7,2215.0,0.0,0.0,18.0,16624976.0
100623,2873.0,6.0,3.0,5.2,12.0,21.2,3296.0,1.0,1.0,4.0,41254040.0
103979,2019.0,5.0,4.0,3.9,9.0,,3599.0,0.0,0.0,5.0,24426897.0
101494,1770.0,3.0,2.0,4.2,25.0,11.4,4520.0,1.0,0.0,5.0,15586887.0
100111,450.0,1.0,1.0,3.2,29.0,28.4,1131.0,0.0,0.0,6.0,2323379.0
102276,944.0,3.0,2.0,5.2,,17.2,3362.0,1.0,0.0,3.0,13876022.0
103665,2425.0,5.0,,3.6,6.0,25.3,,1.0,0.0,0.0,24571845.0
101170,2205.0,,4.0,3.9,18.0,30.8,5737.0,1.0,0.0,10.0,25337308.0
103777,460.0,1.0,1.0,3.0,19.0,27.8,800.0,0.0,0.0,19.0,2705486.0
100233,1680.0,4.0,4.0,7.6,22.0,15.1,3500.0,1.0,0.0,22.0,32829132.0
100067,1603.0,4.0,3.0,1.2,14.0,,1650.0,1.0,0.0,8.0,9438762.0
101604,1131.0,4.0,3.0,1.5,7.0,31.8,1703.0,0.0,0.0,0.0,7107591.0
102073,1708.0,4.0,3.0,4.8,47.0,20.6,4093.0,1.0,0.0,15.0,21861313.0
103284,2220.0,5.0,4.0,3.5,58.0,25.3,6779.0,1.0,0.0,21.0,20095645.0
102193,2966.0,5.0,4.0,7.3,5.0,9.8,5526.0,1.0,0.0,0.0,
100537,1091.0,2.0,1.0,4.4,,18.9,2925.0,1.0,0.0,20.0,12285404.0
102860,1776.0,4.0,2.0,2.0,13.0,23.9,3750.0,1.0,,13.0,
100126,3074.0,7.0,4.0,7.0,15.0,16.0,5937.0,1.0,0.0,5.0,52308876.0
102134,2035.0,4.0,4.0,,30.0,14.2,4425.0,0.0,1.0,4.0,43656770.0
101255,2448.0,6.0,4.0,6.3,39.0,17.5,3177.0,,0.0,22.0,36177970.0
103817,1401.0,3.0,2.0,6.4,12.0,23.7,965.0,1.0,0.0,1.0,23533489.0
101977,2381.0,5.0,4.0,3.5,33.0,14.0,3198.0,1.0,0.0,3.0,25307103.0
104143,1898.0,6.0,,2.1,18.0,42.4,893.0,0.0,,2.0,10840913.0
103563,450.0,1.0,1.0,2.1,16.0,29.2,,0.0,0.0,12.0,2069571.0
102076,1445.0,,2.0,4.3,29.0,13.8,1379.0,0.0,0.0,1.0,14600814.0
100485,1158.0,2.0,3.0,5.9,,18.3,3007.0,,1.0,6.0,17638957.0
101655,1870.0,3.0,2.0,1.8,34.0,13.8,2264.0,0.0,0.0,1.0,12390219.0
101216,2461.0,6.0,4.0,4.1,21.0,25.0,5635.0,1.0,0.0,0.0,28730862.0
103087,1613.0,4.0,1.0,3.2,21.0,28.3,4395.0,0.0,,1.0,
103338,1553.0,2.0,3.0,8.2,11.0,8.4,3059.0,1.0,0.0,2.0,30812774.0
103837,2454.0,4.0,5.0,4.1,25.0,23.5,5075.0,1.0,0.0,2.0,28475018.0
104200,2021.0,4.0,3.0,6.8,25.0,12.5,2351.0,1.0,1.0,,34319843.0
103346,2709.0,6.0,5.0,5.1,54.0,13.4,5208.0,1.0,0.0,3.0,
104009,1333.0,2.0,1.0,8.2,7.0,8.2,1152.0,0.0,0.0,0.0,27260589.0
101775,1167.0,3.0,2.0,2.8,21.0,31.3,2753.0,0.0,0.0,0.0,10578594.0
102411,2182.0,5.0,3.0,4.2,24.0,16.6,5468.0,1.0,0.0,15.0,30195982.0
102798,489.0,1.0,2.0,8.2,28.0,17.2,800.0,0.0,0.0,11.0,8007883.0
100919,1360.0,2.0,1.0,9.0,33.0,8.0,2820.0,1.0,0.0,15.0,28240028.0
101647,1528.0,6.0,5.0,7.2,26.0,23.8,3902.0,1.0,,7.0,27019194.0
101027,1675.0,3.0,2.0,2.9,15.0,26.5,1561.0,0.0,0.0,4.0,15139484.0
101031,1483.0,5.0,4.0,5.2,24.0,25.0,2129.0,1.0,0.0,3.0,20074898.0
100883,1332.0,3.0,2.0,3.2,12.0,36.3,3376.0,0.0,0.0,2.0,12924484.0
101336,1431.0,,3.0,1.2,28.0,23.6,2662.0,0.0,0.0,10.0,7958647.0
102747,1807.0,3.0,2.0,5.3,31.0,13.4,2757.0,0.0,0.0,1.0,23143563.0
103408,1732.0,3.0,3.0,7.5,13.0,19.5,3452.0,,0.0,4.0,27374592.0
102714,740.0,3.0,2.0,7.7,20.0,11.5,1554.0,1.0,0.0,2.0,14148338.0
100365,2099.0,5.0,4.0,6.6,20.0,20.2,3604.0,1.0,0.0,18.0,33414274.0
103288,,4.0,1.0,3.5,49.0,21.0,3262.0,1.0,0.0,1.0,12084502.0
102126,2006.0,3.0,,9.0,13.0,2.2,3120.0,0.0,0.0,6.0,47424713.0
100028,1894.0,5.0,3.0,2.7,,23.1,5331.0,1.0,0.0,1.0,12201793.0
100474,2538.0,5.0,3.0,1.1,9.0,32.0,2228.0,1.0,0.0,9.0,14268170.0
100526,477.0,1.0,2.0,6.2,21.0,,800.0,1.0,0.0,,6189569.0
100726,1530.0,3.0,2.0,5.2,15.0,17.7,2173.0,0.0,0.0,1.0,19949246.0
100056,,6.0,5.0,,,22.5,3918.0,1.0,0.0,5.0,30198660.0
100639,812.0,3.0,3.0,6.6,37.0,20.5,1277.0,0.0,0.0,7.0,11182830.0
100303,2136.0,,1.0,7.9,33.0,15.3,6607.0,0.0,0.0,8.0,37864954.0
102767,1628.0,3.0,2.0,5.5,56.0,,4137.0,1.0,0.0,0.0,21232102.0
104022,725.0,2.0,1.0,4.9,33.0,19.5,1524.0,1.0,0.0,17.0,7199937.0
101277,3158.0,7.0,4.0,4.3,18.0,,1227.0,1.0,0.0,1.0,31497625.0
104061,2137.0,4.0,2.0,8.6,29.0,18.2,4253.0,1.0,0.0,6.0,44183744.0
100625,2686.0,6.0,4.0,8.3,28.0,4.8,3556.0,1.0,0.0,5.0,49493553.0
102056,1117.0,1.0,1.0,1.7,20.0,19.7,1906.0,0.0,0.0,4.0,7007613.0
101281,1737.0,5.0,3.0,8.7,22.0,10.5,3870.0,1.0,,6.0,38082452.0
102852,2192.0,5.0,4.0,4.5,38.0,15.7,6044.0,1.0,0.0,3.0,30557063.0
101050,2547.0,6.0,5.0,7.1,18.0,12.2,6038.0,1.0,0.0,2.0,43706927.0
100337,1113.0,3.0,3.0,5.9,29.0,20.7,1609.0,0.0,0.0,9.0,14193982.0
100048,2337.0,7.0,6.0,6.9,65.0,9.0,7338.0,1.0,0.0,36.0,40733402.0
102879,1840.0,5.0,4.0,4.0,11.0,20.6,1805.0,1.0,0.0,11.0,22036553.0
100107,2876.0,6.0,5.0,1.2,13.0,26.5,4286.0,1.0,0.0,2.0,23384456.0
102398,997.0,2.0,1.0,7.8,19.0,17.1,1895.0,1.0,0.0,2.0,16316851.0
101080,2203.0,5.0,4.0,9.0,35.0,3.0,2556.0,0.0,0.0,3.0,49553303.0
102287,2159.0,5.0,2.0,5.6,12.0,18.9,4766.0,1.0,0.0,11.0,33198198.0
102262,1913.0,3.0,,2.4,36.0,27.0,5842.0,1.0,0.0,8.0,14645637.0
101145,1538.0,3.0,3.0,4.9,38.0,17.9,3056.0,1.0,,5.0,22182886.0
103664,1853.0,4.0,3.0,7.5,7.0,21.4,2320.0,0.0,1.0,0.0,35734938.0
102297,1922.0,,5.0,3.5,13.0,11.2,2955.0,1.0,0.0,1.0,24997605.0
102842,664.0,1.0,2.0,6.4,19.0,15.7,1475.0,0.0,0.0,2.0,
103145,1931.0,4.0,,4.0,46.0,25.3,3469.0,1.0,0.0,11.0,21427092.0
101837,907.0,3.0,3.0,6.4,33.0,10.5,1596.0,0.0,0.0,6.0,13033317.0
101754,460.0,2.0,1.0,6.4,,20.9,800.0,1.0,1.0,9.0,7003340.0
101102,450.0,1.0,2.0,9.6,28.0,5.9,800.0,1.0,0.0,4.0,
101969,1523.0,3.0,1.0,7.0,44.0,9.9,2422.0,1.0,0.0,1.0,25687594.0
103690,1551.0,3.0,1.0,4.0,13.0,27.5,,1.0,0.0,13.0,18719021.0
103118,1159.0,4.0,4.0,2.9,17.0,28.0,2684.0,1.0,0.0,2.0,10972089.0
102394,1227.0,2.0,2.0,5.4,41.0,18.8,2083.0,1.0,0.0,4.0,14203635.0
100524,2021.0,4.0,3.0,7.1,15.0,21.9,4024.0,1.0,0.0,15.0,35833485.0
102281,528.0,2.0,1.0,5.8,6.0,,1480.0,1.0,0.0,0.0,8191169.0
102693,1624.0,3.0,2.0,3.4,48.0,26.8,2927.0,1.0,0.0,1.0,14085360.0
102886,1325.0,1.0,1.0,8.0,15.0,7.4,2902.0,1.0,0.0,2.0,22944765.0
101429,1506.0,3.0,3.0,2.4,15.0,15.8,1926.0,0.0,0.0,15.0,13200839.0
102582,1903.0,4.0,3.0,6.4,21.0,20.9,4012.0,1.0,0.0,,27787258.0
104021,3060.0,5.0,3.0,8.9,12.0,7.7,6041.0,1.0,0.0,4.0,64264354.0
100604,2531.0,5.0,2.0,3.2,31.0,36.5,3972.0,0.0,0.0,8.0,21138023.0
101490,2471.0,5.0,3.0,4.3,26.0,25.3,3574.0,1.0,0.0,4.0,28882935.0
103600,1502.0,2.0,1.0,5.7,18.0,3.7,991.0,0.0,0.0,4.0,20240100.0
103123,1969.0,4.0,2.0,4.0,29.0,22.0,3627.0,0.0,0.0,4.0,
103746,1532.0,3.0,3.0,8.2,11.0,8.5,3475.0,0.0,0.0,11.0,29818023.0
100061,1339.0,4.0,2.0,7.1,9.0,,2436.0,1.0,0.0,4.0,22988622.0
101970,2387.0,6.0,5.0,1.7,16.0,32.6,5231.0,0.0,0.0,4.0,17666265.0
100672,450.0,2.0,1.0,6.0,8.0,21.6,1594.0,0.0,0.0,8.0,5341214.0
100093,1194.0,1.0,1.0,6.1,14.0,18.8,2341.0,0.0,0.0,14.0,16503162.0
100667,1484.0,3.0,2.0,4.3,11.0,17.8,4033.0,0.0,0.0,1.0,19496738.0
103461,2752.0,7.0,5.0,4.0,14.0,31.4,6561.0,1.0,0.0,,29019574.0
101888,1926.0,3.0,2.0,7.5,42.0,14.5,3328.0,0.0,0.0,4.0,38013749.0
103267,1079.0,2.0,2.0,8.5,9.0,7.3,3001.0,0.0,1.0,7.0,25075546.0
100281,1724.0,3.0,2.0,7.3,71.0,17.0,,1.0,0.0,19.0,23537925.0
101720,1367.0,2.0,1.0,6.3,17.0,13.1,3719.0,1.0,0.0,17.0,21504083.0
103490,612.0,1.0,1.0,8.2,18.0,13.3,1472.0,0.0,0.0,4.0,11024476.0
100360,1112.0,3.0,3.0,7.5,23.0,11.8,2971.0,1.0,1.0,9.0,22731699.0
100900,1119.0,3.0,2.0,8.8,29.0,10.6,3060.0,,,3.0,22205777.0
101936,673.0,1.0,1.0,5.4,34.0,33.1,1355.0,0.0,0.0,12.0,6514900.0
103253,2065.0,4.0,,5.0,42.0,30.5,3109.0,1.0,0.0,,21385470.0
101995,1878.0,2.0,2.0,3.1,43.0,27.3,5349.0,,0.0,17.0,14212612.0
103544,950.0,3.0,3.0,7.8,21.0,13.9,1914.0,1.0,0.0,8.0,14290764.0
102896,4202.0,7.0,4.0,5.2,13.0,12.8,9823.0,1.0,0.0,13.0,54571597.0
103255,1889.0,3.0,1.0,4.2,,,3957.0,0.0,0.0,4.0,22780087.0
100761,1276.0,3.0,2.0,1.6,11.0,34.2,1862.0,0.0,0.0,5.0,7861569.0
102159,2483.0,4.0,3.0,6.3,13.0,4.3,5132.0,1.0,0.0,,35600483.0
104043,600.0,1.0,1.0,3.6,30.0,27.2,1073.0,0.0,0.0,2.0,4577162.0
100043,1575.0,3.0,2.0,9.7,35.0,1.0,3026.0,1.0,0.0,8.0,32984334.0
102174,1749.0,5.0,4.0,8.7,1.0,7.6,2676.0,1.0,0.0,0.0,39822878.0
100205,755.0,2.0,2.0,1.5,19.0,30.9,1820.0,0.0,0.0,19.0,3135199.0
101474,1660.0,6.0,5.0,6.8,62.0,14.7,3634.0,1.0,0.0,2.0,
102101,1895.0,4.0,4.0,9.1,11.0,9.8,,1.0,0.0,11.0,41604439.0
102594,1688.0,3.0,2.0,4.7,10.0,22.5,2242.0,1.0,0.0,1.0,17743157.0
100069,1885.0,3.0,2.0,,13.0,22.7,3507.0,1.0,0.0,2.0,28086039.0
103884,1071.0,3.0,3.0,2.6,21.0,22.3,2171.0,0.0,0.0,4.0,9873445.0
101876,2557.0,5.0,4.0,,25.0,25.2,6336.0,1.0,0.0,2.0,29065583.0
102833,2666.0,6.0,4.0,6.1,15.0,10.7,4558.0,1.0,0.0,3.0,44167881.0
103650,1370.0,3.0,2.0,7.8,37.0,6.6,2911.0,0.0,0.0,2.0,21609326.0
103473,1684.0,4.0,3.0,2.3,45.0,23.2,4241.0,1.0,0.0,2.0,
102232,2164.0,3.0,2.0,9.8,26.0,1.0,3547.0,0.0,1.0,,
100138,1441.0,4.0,4.0,2.5,20.0,29.7,2481.0,1.0,0.0,17.0,9503942.0
102948,450.0,1.0,2.0,8.1,28.0,13.0,800.0,0.0,1.0,,7673902.0
100797,1624.0,4.0,4.0,4.7,10.0,26.4,2666.0,0.0,0.0,6.0,
102181,1526.0,5.0,3.0,7.9,32.0,8.0,2269.0,1.0,0.0,13.0,25387605.0
102129,2115.0,6.0,5.0,4.5,,22.9,4370.0,1.0,,1.0,25174955.0
103178,1324.0,3.0,3.0,3.0,28.0,26.9,4518.0,1.0,0.0,2.0,11555860.0
100759,1092.0,2.0,3.0,8.6,33.0,19.1,1579.0,,,12.0,21614971.0
100542,916.0,2.0,3.0,6.3,23.0,13.6,956.0,1.0,0.0,0.0,14798829.0
101020,1926.0,3.0,2.0,5.9,29.0,19.9,4797.0,1.0,0.0,8.0,27409886.0
103945,1382.0,4.0,2.0,4.9,15.0,22.2,3161.0,1.0,0.0,5.0,19545850.0
103032,1222.0,4.0,3.0,8.1,9.0,7.6,1010.0,0.0,1.0,9.0,27230076.0
100166,1918.0,6.0,4.0,3.7,36.0,16.1,4597.0,0.0,0.0,,21124369.0
100249,2798.0,7.0,5.0,1.0,22.0,34.6,5097.0,1.0,0.0,3.0,
101332,2442.0,5.0,4.0,6.8,8.0,16.5,3297.0,0.0,0.0,8.0,38764913.0
102018,450.0,1.0,,3.5,19.0,,1149.0,0.0,0.0,12.0,3398979.0
